year,month,day,hour,solar_radiation,wind_speed,demand,temperature,price
2014,1,23,19,0.01,3.2,4181,16.6,12240
2014,1,23,20,0,3.9,4100,16.4,12240
2014,1,23,21,0,2.8,4010,16.6,12240
2014,1,23,22,0,2.5,3886,16.5,12240
2014,1,23,23,0,2.3,3795,16,12240
2014,1,23,24,0,3.2,3602,16.5,12240
2014,1,24,1,0,2.7,3328,15.8,12240
2014,1,24,2,0,2.7,3157,15.8,12240
2014,1,24,3,0,2.2,3040,15,12240
2014,1,24,4,0,3.2,2942,16.4,12240
2014,1,24,5,0,2.8,2903,16.1,12240
2014,1,24,6,0,2.4,2985,15.5,12240
2014,1,24,7,0,2.7,3240,15.2,12240
2014,1,24,8,0.04,2.5,3480,15.3,12240
2014,1,24,9,0.6,2.8,3771,17.3,12240
2014,1,24,10,1.38,3.6,3862,18.5,12240
2014,1,24,11,2.02,3.9,3775,18.8,12240
2014,1,24,12,2.5,4.2,3710,19.4,12240
2014,1,24,13,2.67,4.9,3577,19.4,12240
2014,1,24,14,1.82,4.1,3524,19.7,12240
2014,1,24,15,1.8,4.4,3425,20.1,12240
2014,1,24,16,1.78,4.3,3452,19.7,12240
2014,1,24,17,1.18,4,3632,19.5,12240
2014,1,24,18,0.34,3.1,3922,18.5,12240
2014,1,24,19,0.01,3.1,3964,17.8,12240
2014,1,24,20,0,2.5,3916,17.7,12240
2014,1,24,21,0,2.8,3856,17.6,12240
2014,1,24,22,0,2.7,3714,17.7,12240
2014,1,24,23,0,3.4,3544,17.9,12240
2014,1,24,24,0,1.7,3384,17.8,12240
2014,1,25,1,0,2.1,3163,17.3,12240
2014,1,25,2,0,2.9,3018,17.8,12240
2014,1,25,3,0,1.8,2910,17.6,12240
2014,1,25,4,0,2.5,2838,17.6,12240
2014,1,25,5,0,4.3,2801,17.4,12240
2014,1,25,6,0,5.7,2846,17.3,12240
2014,1,25,7,0,1.2,3005,17.8,12240
2014,1,25,8,0.03,0.5,3180,17.4,12240
2014,1,25,9,0.35,0.9,3351,18.6,12240
2014,1,25,10,1.34,0.9,3379,20.8,12240
2014,1,25,11,2,1.1,3250,21.6,12240
2014,1,25,12,1.4,0.4,3119,20.9,12240
2014,1,25,13,2.55,2.5,3055,21.9,12240
2014,1,25,14,2.81,3.9,2994,22.5,12240
2014,1,25,15,2.39,3.3,2994,21.7,12240
2014,1,25,16,1.84,4.5,2993,21.6,12240
2014,1,25,17,1.15,3.9,3193,21.2,12240
2014,1,25,18,0.41,2.5,3628,20,12240
2014,1,25,19,0.01,1.3,3755,19.4,12240
2014,1,25,20,0,1.8,3724,19.1,12240
2014,1,25,21,0,3.4,3682,18.1,12240
2014,1,25,22,0,1.1,3532,18.3,12240
2014,1,25,23,0,0.3,3306,18.1,12240
2014,1,25,24,0,1,3088,18.2,12240
2014,1,26,1,0,1.2,2850,17.7,12240
2014,1,26,2,0,1.4,2726,18.2,12240
2014,1,26,3,0,2.9,2664,18.6,12240
2014,1,26,4,0,1.5,2649,18.2,12240
2014,1,26,5,0,0.2,2679,17.9,12240
2014,1,26,6,0,1.2,2869,17.5,12240
2014,1,26,7,0,2.5,3295,18.5,12240
2014,1,26,8,0.08,2.7,3625,19.4,12240
2014,1,26,9,0.45,5,3881,19.2,12240
2014,1,26,10,1.11,5.1,4010,20.6,12240
2014,1,26,11,1.7,7.5,3847,19.9,12240
2014,1,26,12,1.36,8.2,3734,19.4,12240
2014,1,26,13,0.99,7.8,3443,19.9,12240
2014,1,26,14,1.72,7.5,3535,20.8,12240
2014,1,26,15,1.63,6.2,3512,20.2,12240
2014,1,26,16,0.96,8,3530,19.6,12240
2014,1,26,17,0.63,7.5,3715,19,12240
2014,1,26,18,0.09,7.1,3939,18.3,12240
2014,1,26,19,0.01,7.5,3932,17.9,12240
2014,1,26,20,0,7.2,3803,18.1,12240
2014,1,26,21,0,6.2,3685,18.4,12240
2014,1,26,22,0,8.6,3541,18,12240
2014,1,26,23,0,9.6,3446,17.8,12240
2014,1,26,24,0,10.4,3226,17.8,12240
2014,1,27,1,0,7.6,2965,17.1,12240
2014,1,27,2,0,7.5,2842,17.7,12240
2014,1,27,3,0,8.9,2781,17.5,12240
2014,1,27,4,0,7.6,2737,17,12240
2014,1,27,5,0,7.7,2765,16.2,12240
2014,1,27,6,0,7.1,2913,16.9,12240
2014,1,27,7,0,7.6,3266,17.2,12240
2014,1,27,8,0.02,6.3,3548,17.4,12240
2014,1,27,9,0.15,6,3740,17.7,12240
2014,1,27,10,0.66,6.7,3764,18.3,12240
2014,1,27,11,1,5.7,3591,18.6,12240
2014,1,27,12,1.15,6.2,3481,18.7,12240
2014,1,27,13,0.84,6,3218,18.5,12240
2014,1,27,14,0.95,6.2,3392,19,12240
2014,1,27,15,1.39,5.2,3365,19.1,12240
2014,1,27,16,1.04,5.7,3378,19.4,12240
2014,1,27,17,0.92,5.1,3547,18.8,12240
2014,1,27,18,0.42,4.7,3810,18.2,12240
2014,1,27,19,0.02,4.1,3833,17.8,12240
2014,1,27,20,0,3.7,3730,17.7,12240
2014,1,27,21,0,3.4,3627,17.7,12240
2014,1,27,22,0,2.1,3512,17.4,12240
2014,1,27,23,0,2.4,3443,17.2,12240
2014,1,27,24,0,2.2,3237,17.1,12240
2014,1,28,1,0,1.7,2999,16.4,12240
2014,1,28,2,0,0.7,2861,15.6,12240
2014,1,28,3,0,0.7,2795,15.9,12240
2014,1,28,4,0,1.6,2764,15.7,12240
2014,1,28,5,0,0.6,2800,14.9,12240
2014,1,28,6,0,1,2978,15.3,12240
2014,1,28,7,0,0.6,3407,15.4,12240
2014,1,28,8,0.07,1.2,3680,15.5,12240
2014,1,28,9,0.6,0.9,3902,17.6,12240
2014,1,28,10,1.31,1.9,3967,19.4,12240
2014,1,28,11,1.98,1.9,3825,20,12240
2014,1,28,12,2.5,3.7,3719,20.9,12240
2014,1,28,13,2.48,3.4,3539,20.2,12240
2014,1,28,14,1.52,3.1,3684,20.6,12240
2014,1,28,15,1.14,2.1,3698,20.1,12240
2014,1,28,16,1.11,3.1,3734,20.2,12240
2014,1,28,17,1.02,3.5,3917,20.3,12240
2014,1,28,18,0.39,2.9,4243,19.9,12240
2014,1,28,19,0.02,2.9,4297,18.9,12240
2014,1,28,20,0,2.6,4231,18.3,12240
2014,1,28,21,0,2.9,4137,18.4,12240
2014,1,28,22,0,2.5,4004,18.3,12240
2014,1,28,23,0,2.6,3866,18.5,12240
2014,1,28,24,0,2.8,3641,18.3,12240
2014,1,29,1,0,2.7,3347,17.8,12240
2014,1,29,2,0,2.9,3177,17.7,12240
2014,1,29,3,0,2.7,3065,17.7,12240
2014,1,29,4,0,3.2,3002,17.5,12240
2014,1,29,5,0,3.3,3015,17.2,12240
2014,1,29,6,0,3.7,3218,17.2,12240
2014,1,29,7,0,3.2,3735,16.9,12240
2014,1,29,8,0.07,3.2,4008,17.6,12240
2014,1,29,9,0.62,3.7,4125,19.6,12240
2014,1,29,10,1.29,5,4149,20.9,12240
2014,1,29,11,1.31,5.3,3999,20.8,12240
2014,1,29,12,1.8,5.6,3884,20.8,12240
2014,1,29,13,2.38,5.8,3621,21.6,12240
2014,1,29,14,2.71,5.4,3746,22,12240
2014,1,29,15,2.4,5.1,3790,22,12240
2014,1,29,16,1.84,4.5,3826,21.5,12240
2014,1,29,17,1.16,3.4,4043,20.7,12240
2014,1,29,18,0.44,3.4,4316,19.6,12240
2014,1,29,19,0.02,1.9,4334,18.5,12240
2014,1,29,20,0,1.4,4225,18.3,12240
2014,1,29,21,0,1.9,4118,17.8,12240
2014,1,29,22,0,1.4,3965,17.8,12240
2014,1,29,23,0,1,3826,18.1,12240
2014,1,29,24,0,1.6,3593,17.9,12240
2014,1,30,1,0,1.5,3289,17.7,12240
2014,1,30,2,0,1.1,3095,17.1,12240
2014,1,30,3,0,0.5,2985,17,12240
2014,1,30,4,0,1.1,2927,17.1,12240
2014,1,30,5,0,0.9,2947,17.2,12240
2014,1,30,6,0,0.8,3152,17,12240
2014,1,30,7,0,0.8,3661,17.5,12240
2014,1,30,8,0.07,1,4051,16.8,12240
2014,1,30,9,0.59,0.5,4368,19.6,12240
2014,1,30,10,1.29,1.6,4592,20.4,12240
2014,1,30,11,1.96,1.9,4636,21.1,12240
2014,1,30,12,2.45,2.2,4639,21.6,12240
2014,1,30,13,2.68,1.7,4416,21.5,12240
2014,1,30,14,2.64,2.8,4499,22.1,12240
2014,1,30,15,2.35,2.2,4464,22.1,12240
2014,1,30,16,1.8,2.8,4449,21.9,12240
2014,1,30,17,1.11,2.5,4537,21.6,12240
2014,1,30,18,0.42,2.2,4624,20.9,12240
2014,1,30,19,0.02,2.3,4540,20.3,12240
2014,1,30,20,0,1.9,4367,20,12240
2014,1,30,21,0,2,4212,19.5,12240
2014,1,30,22,0,1.5,4022,19.1,12240
2014,1,30,23,0,1.5,3866,18.8,12240
2014,1,30,24,0,1.5,3641,18.3,12240
2014,1,31,1,0,1.4,3343,18,12240
2014,1,31,2,0,1.2,3177,17.9,12240
2014,1,31,3,0,1.9,3057,18,12240
2014,1,31,4,0,2,2975,18.1,12240
2014,1,31,5,0,2.2,2940,18.2,12240
2014,1,31,6,0,2.5,3024,18.6,12240
2014,1,31,7,0,3,3249,18.7,12240
2014,1,31,8,0.05,4.1,3460,19.3,12240
2014,1,31,9,0.61,4.1,3730,20.5,12240
2014,1,31,10,1.32,4.8,3779,21.5,12240
2014,1,31,11,2.03,4.7,3642,22.3,12240
2014,1,31,12,2.39,5.2,3563,22.6,12240
2014,1,31,13,2.33,6.3,3417,22.4,12240
2014,1,31,14,1.95,5.6,3342,22.5,12240
2014,1,31,15,2.13,6.8,3275,22.2,12240
2014,1,31,16,1.34,5.1,3311,22,12240
2014,1,31,17,0.78,5.5,3487,22.1,12240
2014,1,31,18,0.5,5.1,3874,21.4,12240
2014,1,31,19,0.02,4.3,4004,21,12240
2014,1,31,20,0,3.6,3970,20.7,12240
2014,1,31,21,0,3.5,3908,20.5,12240
2014,1,31,22,0,3.8,3779,20.2,12240
2014,1,31,23,0,3.6,3607,20,12240
2014,1,31,24,0,2.9,3446,20,12240
2014,2,1,1,0,2.9,3209,19.7,12240
2014,2,1,2,0,3.2,3043,19.5,12240
2014,2,1,3,0,3.3,2918,19.5,12240
2014,2,1,4,0,3.6,2833,19.5,12240
2014,2,1,5,0,3.2,2761,19.3,12240
2014,2,1,6,0,2.6,2807,19.4,12240
2014,2,1,7,0,2.1,2998,19.3,12240
2014,2,1,8,0.03,2.6,3217,19.9,12240
2014,2,1,9,0.31,3.1,3388,20.9,12240
2014,2,1,10,0.6,3.9,3425,21.6,12240
2014,2,1,11,0.47,3.6,3322,21.8,12240
2014,2,1,12,0.83,4.1,3203,21.3,12240
2014,2,1,13,1.28,4.5,3143,22.1,12240
2014,2,1,14,0.86,3.2,3095,21.2,12240
2014,2,1,15,0.86,3.7,3055,21.6,12240
2014,2,1,16,0.72,3.2,3061,21.9,12240
2014,2,1,17,0.43,2.7,3272,21.7,12240
2014,2,1,18,0.15,3.1,3768,21,12240
2014,2,1,19,0.01,2.4,3961,20.7,12240
2014,2,1,20,0,1.8,3975,20.6,12240
2014,2,1,21,0,2.1,3933,20.5,12240
2014,2,1,22,0,2.4,3807,20.6,12240
2014,2,1,23,0,3.4,3575,20.6,12240
2014,2,1,24,0,3.5,3359,20.6,12240
2014,2,2,1,0,3.2,3107,20.7,12240
2014,2,2,2,0,3.3,2953,20.7,12240
2014,2,2,3,0,3.4,2872,20.7,12240
2014,2,2,4,0,3.3,2816,20.7,12240
2014,2,2,5,0,3.6,2846,20.7,12240
2014,2,2,6,0,3.8,3073,20.6,12240
2014,2,2,7,0,3.7,3595,20.7,12240
2014,2,2,8,0.02,3.7,3909,20.6,12240
2014,2,2,9,0.17,4.2,4056,20.9,12240
2014,2,2,10,0.58,4.5,4084,21,12240
2014,2,2,11,0.67,5.4,3972,20.9,12240
2014,2,2,12,0.83,7,3881,20.8,12240
2014,2,2,13,0.59,4.1,3634,20.5,12240
2014,2,2,14,0.93,5.6,3717,20.9,12240
2014,2,2,15,1.25,4.9,3688,21.3,12240
2014,2,2,16,0.65,5.1,3706,20.8,12240
2014,2,2,17,0.26,4.6,3913,20.7,12240
2014,2,2,18,0.13,3.2,4271,20.8,12240
2014,2,2,19,0.01,3.9,4365,20.8,12240
2014,2,2,20,0,4.1,4280,20.8,12240
2014,2,2,21,0,3.7,4182,20.8,12240
2014,2,2,22,0,4.4,4040,20.8,12240
2014,2,2,23,0,4.1,3880,20.8,12240
2014,2,2,24,0,3.9,3642,21.1,12240
2014,2,3,1,0,3.2,3339,21.1,12240
2014,2,3,2,0,1.7,3159,21.1,12240
2014,2,3,3,0,1,3048,21.2,12240
2014,2,3,4,0,1,2984,21.3,12240
2014,2,3,5,0,2.5,2999,21.1,12240
2014,2,3,6,0,2.3,3230,21.1,12240
2014,2,3,7,0,2,3729,21.1,12240
2014,2,3,8,0.02,4.1,3995,21.1,12240
2014,2,3,9,0.35,3.7,4111,21.6,12240
2014,2,3,10,0.85,5,4100,21.8,12240
2014,2,3,11,1.78,5.3,3934,23.1,12240
2014,2,3,12,2.31,5.6,3808,23.2,12240
2014,2,3,13,2.9,5.6,3565,23.6,12240
2014,2,3,14,2.58,5.6,3665,23.9,12240
2014,2,3,15,2.41,6.7,3631,23.5,12240
2014,2,3,16,1.86,6,3636,23.1,12240
2014,2,3,17,1.19,5.4,3825,22.7,12240
2014,2,3,18,0.43,5.9,4153,22,12240
2014,2,3,19,0.03,4.4,4222,21.3,12240
2014,2,3,20,0,5.5,4153,20.9,12240
2014,2,3,21,0,6,4080,20.4,12240
2014,2,3,22,0,6.2,3957,19.8,12240
2014,2,3,23,0,6.4,3796,19.7,12240
2014,2,3,24,0,8.5,3568,19.5,12240
2014,2,4,1,0,7.9,3271,19.7,12240
2014,2,4,2,0,8.1,3103,19.7,12240
2014,2,4,3,0,7.5,3005,19.3,12240
2014,2,4,4,0,6.8,2955,19.1,12240
2014,2,4,5,0,6.6,2983,19,12240
2014,2,4,6,0,6.8,3188,18.8,12240
2014,2,4,7,0,7,3679,18.5,12240
2014,2,4,8,0.02,6.7,3934,18.4,12240
2014,2,4,9,0.29,6.7,4077,18.5,12240
2014,2,4,10,0.49,7.6,4079,18.6,12240
2014,2,4,11,0.92,6.7,3909,19.1,12240
2014,2,4,12,0.85,6.7,3804,18.7,12240
2014,2,4,13,0.38,7.4,3571,17.9,12240
2014,2,4,14,0.58,7.1,3685,18,12240
2014,2,4,15,0.35,7.8,3697,17.5,12240
2014,2,4,16,0.16,6.5,3716,17.1,12240
2014,2,4,17,0.15,8.2,3860,17.1,12240
2014,2,4,18,0.08,9.1,4162,16.9,12240
2014,2,4,19,0.01,7.4,4233,16.8,12240
2014,2,4,20,0,7.6,4149,16.8,12240
2014,2,4,21,0,7.4,4060,16.7,12240
2014,2,4,22,0,7.4,3906,16.5,12240
2014,2,4,23,0,6.3,3747,16.7,12240
2014,2,4,24,0,6.4,3511,16.6,12240
2014,2,5,1,0,5.6,3207,16.3,12240
2014,2,5,2,0,5.1,3044,16.7,12240
2014,2,5,3,0,5.2,2955,16.7,12240
2014,2,5,4,0,6,2907,16.7,12240
2014,2,5,5,0,5,2904,16.6,12240
2014,2,5,6,0,6,3102,16.5,12240
2014,2,5,7,0,6.6,3552,16.4,12240
2014,2,5,8,0.01,5.5,3893,16,12240
2014,2,5,9,0.12,5.5,4218,16,12240
2014,2,5,10,0.63,6.9,4447,16.7,12240
2014,2,5,11,0.45,4.2,4482,17.3,12240
2014,2,5,12,0.66,4,4503,17.9,12240
2014,2,5,13,0.83,4.6,4293,18,12240
2014,2,5,14,1.44,4.8,4424,18.4,12240
2014,2,5,15,1.2,4.9,4403,18.7,12240
2014,2,5,16,0.76,4.4,4405,18.7,12240
2014,2,5,17,0.5,3.9,4549,18.9,12240
2014,2,5,18,0.12,3.3,4667,18.9,12240
2014,2,5,19,0.01,4.9,4625,18.6,12240
2014,2,5,20,0,3.4,4475,18.7,12240
2014,2,5,21,0,4.8,4321,18.8,12240
2014,2,5,22,0,4.7,4134,18.8,12240
2014,2,5,23,0,4.9,3946,18.9,12240
2014,2,5,24,0,4.2,3689,19,12240
2014,2,6,1,0,3.6,3390,19.1,12240
2014,2,6,2,0,4.5,3216,19.1,12240
2014,2,6,3,0,3.8,3103,19.1,12240
2014,2,6,4,0,4.6,3058,19.3,12240
2014,2,6,5,0,4.8,3089,19.4,12240
2014,2,6,6,0,4.6,3308,19.3,12240
2014,2,6,7,0,4.7,3801,19.4,12240
2014,2,6,8,0.04,5.1,4026,19.9,12240
2014,2,6,9,0.21,5.3,4145,20.4,12240
2014,2,6,10,0.38,6.4,4140,20.8,12240
2014,2,6,11,1.38,7.3,3981,21.9,12240
2014,2,6,12,1.22,6.4,3854,22,12240
2014,2,6,13,1.94,6.1,3503,22.8,12240
2014,2,6,14,2.06,6.5,3610,22.3,12240
2014,2,6,15,1.81,6.1,3619,22.8,12240
2014,2,6,16,1.01,5.7,3621,22.3,12240
2014,2,6,17,0.41,6.1,3766,22.1,12240
2014,2,6,18,0.4,6.5,4071,21.7,12240
2014,2,6,19,0.02,5.1,4154,21.2,12240
2014,2,6,20,0,5.7,4073,21.3,12240
2014,2,6,21,0,6.8,3984,21.5,12240
2014,2,6,22,0,6.9,3850,21.5,12240
2014,2,6,23,0,5.7,3744,21.5,12240
2014,2,6,24,0,6.3,3568,21.3,12240
2014,2,7,1,0,5,3313,21.5,12240
2014,2,7,2,0,6.9,3146,21.7,12240
2014,2,7,3,0,3.3,3032,21,12240
2014,2,7,4,0,1.7,2958,20.9,12240
2014,2,7,5,0,3,2927,20.7,12240
2014,2,7,6,0,3.1,3012,20.2,12240
2014,2,7,7,0,2.5,3251,20.2,12240
2014,2,7,8,0.01,2.1,3482,19.9,12240
2014,2,7,9,0.14,3.7,3721,20.3,12240
2014,2,7,10,0.37,4.2,3767,20.8,12240
2014,2,7,11,0.8,3.9,3627,21.3,12240
2014,2,7,12,0.7,3.5,3521,21.6,12240
2014,2,7,13,2.54,2.5,3404,23.6,12240
2014,2,7,14,2,2.5,3405,22.8,12240
2014,2,7,15,2.45,2.5,3380,23.8,12240
2014,2,7,16,1.69,2.2,3390,23,12240
2014,2,7,17,0.54,1.6,3530,22.4,12240
2014,2,7,18,0.11,2.9,3832,22.1,12240
2014,2,7,19,0.01,1.9,3899,21.6,12240
2014,2,7,20,0,1.9,3837,21.5,12240
2014,2,7,21,0,2.6,3757,21.6,12240
2014,2,7,22,0,1.4,3616,21.2,12240
2014,2,7,23,0,1.8,3439,20.7,12240
2014,2,7,24,0,3.1,3247,20.8,12240
2014,2,8,1,0,3.3,3004,20.6,12240
2014,2,8,2,0,3.8,2872,20.9,12240
2014,2,8,3,0,4.5,2785,20.7,12240
2014,2,8,4,0,4.6,2718,20.5,12240
2014,2,8,5,0,5.3,2693,20.5,12240
2014,2,8,6,0,6.6,2720,20.2,12240
2014,2,8,7,0,8.1,2862,19.5,12240
2014,2,8,8,0.02,6.8,3034,19.4,12240
2014,2,8,9,0.11,7.2,3297,19.1,12240
2014,2,8,10,0.77,7.7,3488,19.5,12240
2014,2,8,11,1.61,6.8,3483,19.8,12240
2014,2,8,12,1.5,7,3503,19.6,12240
2014,2,8,13,0.81,7.6,3574,19.1,12240
2014,2,8,14,0.77,6.9,3581,18.8,12240
2014,2,8,15,0.53,5.6,3566,18.7,12240
2014,2,8,16,0.4,5.6,3499,18.3,12240
2014,2,8,17,0.14,5.9,3541,17.2,12240
2014,2,8,18,0.06,6.1,3860,17,12240
2014,2,8,19,0.01,5.4,3991,16.9,12240
2014,2,8,20,0,7.1,3981,16.9,12240
2014,2,8,21,0,6.5,3912,17.2,12240
2014,2,8,22,0,5.8,3762,17.4,12240
2014,2,8,23,0,6.1,3519,17.4,12240
2014,2,8,24,0,5.5,3285,17.4,12240
2014,2,9,1,0,4.6,3033,17.4,12240
2014,2,9,2,0,4.8,2898,17.4,12240
2014,2,9,3,0,5.1,2843,17.3,12240
2014,2,9,4,0,3.7,2818,16.8,12240
2014,2,9,5,0,4.3,2853,16.8,12240
2014,2,9,6,0,4.1,3086,16.4,12240
2014,2,9,7,0,5,3599,16.5,12240
2014,2,9,8,0.01,4.6,3963,16.2,12240
2014,2,9,9,0.1,3.5,4243,16.1,12240
2014,2,9,10,0.16,3.6,4381,16.3,12240
2014,2,9,11,0.16,3.2,4315,16.1,12240
2014,2,9,12,0.24,3.6,4237,16.1,12240
2014,2,9,13,0.68,3.8,3922,16.7,12240
2014,2,9,14,0.16,2.9,3954,16.9,12240
2014,2,9,15,0.13,4.1,3916,16,12240
2014,2,9,16,0.2,2.6,3940,16.1,12240
2014,2,9,17,0.1,2.2,4126,16.1,12240
2014,2,9,18,0.04,2.8,4422,16.1,12240
2014,2,9,19,0,4.6,4525,16.5,12240
2014,2,9,20,0,4.5,4439,16.8,12240
2014,2,9,21,0,3.5,4322,16.6,12240
2014,2,9,22,0,4.7,4183,16.6,12240
2014,2,9,23,0,4.6,4009,16.5,12240
2014,2,9,24,0,5.1,3763,16.4,12240
2014,2,10,1,0,8.7,3462,16.1,12240
2014,2,10,2,0,9,3267,16.2,12240
2014,2,10,3,0,8.8,3153,16.1,12240
2014,2,10,4,0,7.8,3079,15.7,12240
2014,2,10,5,0,7.7,3089,15.8,12240
2014,2,10,6,0,8.8,3337,15.5,12240
2014,2,10,7,0,8.4,3864,14.8,12240
2014,2,10,8,0.02,8.9,4140,15.3,12240
2014,2,10,9,0.13,8.4,4247,15,12240
2014,2,10,10,0.22,8,4241,14.9,12240
2014,2,10,11,0.33,8.4,4069,14.7,12240
2014,2,10,12,0.38,8.9,3939,14.4,12240
2014,2,10,13,0.43,8.3,3648,13.7,12240
2014,2,10,14,0.45,9.8,3756,13.9,12240
2014,2,10,15,0.58,8.9,3712,14.1,12240
2014,2,10,16,0.5,9.2,3707,14.4,12240
2014,2,10,17,0.13,8.3,3877,14.1,12240
2014,2,10,18,0.06,9.2,4198,14.2,12240
2014,2,10,19,0,8.5,4294,13.9,12240
2014,2,10,20,0,7.2,4209,14.3,12240
2014,2,10,21,0,8.3,4115,14,12240
2014,2,10,22,0,7.2,3985,14,12240
2014,2,10,23,0,7,3881,13.9,12240
2014,2,10,24,0,6.6,3703,13.9,12240
2014,2,11,1,0,7.9,3437,13.9,12240
2014,2,11,2,0,6,3260,13.7,12240
2014,2,11,3,0,7.3,3132,13.5,12240
2014,2,11,4,0,7.6,3040,13.6,12240
2014,2,11,5,0,7.3,3007,13.4,12240
2014,2,11,6,0,7.5,3099,13.4,12240
2014,2,11,7,0,7.7,3350,13.9,12240
2014,2,11,8,0,7.6,3599,13.8,12240
2014,2,11,9,0.05,7.1,3829,14.2,12240
2014,2,11,10,0.32,7.6,3863,14.8,12240
2014,2,11,11,0.57,6.9,3687,15.3,12240
2014,2,11,12,0.83,6.2,3527,15.2,12240
2014,2,11,13,1.02,7.5,3374,15.4,12240
2014,2,11,14,0.69,7.6,3385,15.6,12240
2014,2,11,15,0.77,7.4,3340,15.4,12240
2014,2,11,16,0.81,6.3,3344,15.7,12240
2014,2,11,17,0.29,6.9,3484,15.6,12240
2014,2,11,18,0.08,5.7,3841,15.4,12240
2014,2,11,19,0,5.6,4021,15.6,12240
2014,2,11,20,0,4.7,3983,15.7,12240
2014,2,11,21,0,6.1,3935,16.3,12240
2014,2,11,22,0,6.1,3803,16.5,12240
2014,2,11,23,0,5.9,3592,16.8,12240
2014,2,11,24,0,5.7,3383,16.7,12240
2014,2,12,1,0,3.9,3113,16.5,12240
2014,2,12,2,0,5.8,2982,16.9,12240
2014,2,12,3,0,6,2907,15.5,12240
2014,2,12,4,0,5.6,2873,16.1,12240
2014,2,12,5,0,5.4,2907,16.2,12240
2014,2,12,6,0,4.1,3123,16.3,12240
2014,2,12,7,0,6.2,3589,16.3,12240
2014,2,12,8,0.02,5,3832,15.7,12240
2014,2,12,9,0.15,3.7,3951,15.5,12240
2014,2,12,10,0.49,4.4,3952,16.5,12240
2014,2,12,11,0.58,4.5,3792,16.4,12240
2014,2,12,12,0.38,6.3,3673,16.9,12240
2014,2,12,13,0.84,5.7,3404,17.5,12240
2014,2,12,14,1.16,7.8,3501,17.7,12240
2014,2,12,15,1.72,7.7,3453,18.5,12240
2014,2,12,16,1.05,7.7,3445,18.1,12240
2014,2,12,17,0.52,7.2,3583,18.2,12240
2014,2,12,18,0.29,7.4,3878,17.1,12240
2014,2,12,19,0.03,6.5,3985,16.6,12240
2014,2,12,20,0,6.7,3907,15.8,12240
2014,2,12,21,0,6.1,3823,16.9,12240
2014,2,12,22,0,6.5,3696,17.2,12240
2014,2,12,23,0,5.7,3585,17.5,12240
2014,2,12,24,0,5.6,3388,17.9,12240
2014,2,13,1,0,5.4,3140,17.9,12240
2014,2,13,2,0,5.5,3004,17,12240
2014,2,13,3,0,5.5,2920,17.7,12240
2014,2,13,4,0,5.4,2888,17.9,12240
2014,2,13,5,0,4.3,2907,17.8,12240
2014,2,13,6,0,4.3,3101,17.9,12240
2014,2,13,7,0,5.2,3547,17.4,12240
2014,2,13,8,0.04,4.1,3748,17.5,12240
2014,2,13,9,0.13,4.1,3847,17.4,12240
2014,2,13,10,0.59,3.8,3847,17.9,12240
2014,2,13,11,1.71,2.7,3745,19.5,12240
2014,2,13,12,1.05,2.5,3658,20,12240
2014,2,13,13,3.03,2,3424,21,12240
2014,2,13,14,2.78,2.8,3592,21,12240
2014,2,13,15,2.83,3.2,3626,21.4,12240
2014,2,13,16,1.61,2,3741,20,12240
2014,2,13,17,0.54,3.8,3939,19.9,12240
2014,2,13,18,0.34,3.9,4195,18.7,12240
2014,2,13,19,0.03,8.2,4274,17.9,12240
2014,2,13,20,0,8.2,4205,17.4,12240
2014,2,13,21,0,7.7,4118,17.7,12240
2014,2,13,22,0,9.2,3986,17.5,12240
2014,2,13,23,0,7.6,3873,17.8,12240
2014,2,13,24,0,8.9,3696,17.9,12240
2014,2,14,1,0,8.8,3428,17.7,12240
2014,2,14,2,0,7.8,3233,17.6,12240
2014,2,14,3,0,6.1,3106,17,12240
2014,2,14,4,0,4.9,3013,17.5,12240
2014,2,14,5,0,5.4,2966,16.7,12240
2014,2,14,6,0,5.7,3045,16.8,12240
2014,2,14,7,0,5.9,3303,16.6,12240
2014,2,14,8,0.01,5.4,3540,16.6,12240
2014,2,14,9,0.08,6.2,3724,16.7,12240
2014,2,14,10,0.65,5.3,3742,17.3,12240
2014,2,14,11,0.88,5.5,3624,17.7,12240
2014,2,14,12,1.79,7,3515,18.3,12240
2014,2,14,13,1.13,6,3331,17.9,12240
2014,2,14,14,0.65,6.9,3315,17.3,12240
2014,2,14,15,0.43,6.2,3255,17.1,12240
2014,2,14,16,0.67,6,3262,16.9,12240
2014,2,14,17,0.19,7.5,3382,16.2,12240
2014,2,14,18,0.07,7.8,3716,14.9,12240
2014,2,14,19,0.01,7.5,3900,15.5,12240
2014,2,14,20,0,8.5,3866,15.6,12240
2014,2,14,21,0,7.3,3818,15.7,12240
2014,2,14,22,0,8.1,3686,15.6,12240
2014,2,14,23,0,6.7,3525,15.7,12240
2014,2,14,24,0,7.8,3362,15.4,12240
2014,2,15,1,0,7,3122,15.3,12240
2014,2,15,2,0,8.8,2965,15.1,12240
2014,2,15,3,0,8.3,2859,14.8,12240
2014,2,15,4,0,7,2788,14.7,12240
2014,2,15,5,0,5.2,2751,15.1,12240
2014,2,15,6,0,5.6,2793,15.2,12240
2014,2,15,7,0,4.8,2945,15.4,12240
2014,2,15,8,0.03,4.6,3095,15.4,12240
2014,2,15,9,0.31,4.6,3217,16.5,12240
2014,2,15,10,0.48,5.3,3242,16.6,12240
